paperId,title,year,venue,fieldsOfStudy
2e689bdce24cf3644432505ce2783f03a1445ed2,Occupancy Networks: Learning 3D Reconstruction in Function Space,2018.0,Computer Vision and Pattern Recognition,Computer Science
13497bd108d4412d02050e646235f456568cf822,Deep Speech 2 : End-to-End Speech Recognition in English and Mandarin,2015.0,International Conference on Machine Learning,Computer Science
c8f41160130980c1ffead5a812cf2b3c6b03049f,Deep spatial autoencoders for visuomotor learning,2015.0,IEEE International Conference on Robotics and Automation,"Computer Science,Mathematics"
8b2a6808ce5cec406b41a8e77e67570246105bd0,Deep Reinforcement Learning for Swarm Systems,2018.0,Journal of machine learning research,"Mathematics,Computer Science"
5ddd38a5df945e4afee68d96ed51fd6ca1f7d4cf,A Closer Look at Memorization in Deep Networks,2017.0,International Conference on Machine Learning,"Computer Science,Mathematics"
f2ac2a3fd7b341f2b1be752b4dd46ed9abcf0751,Deep Reinforcement Learning,2018.0,Reinforcement Learning for Cyber-Physical Systems,"Mathematics,Computer Science"
80196cdfcd0c6ce2953bf65a7f019971e2026386,IMPALA: Scalable Distributed Deep-RL with Importance Weighted Actor-Learner Architectures,2018.0,International Conference on Machine Learning,"Computer Science,Mathematics"
6e0406e765a56f673ea4ff3402d92fd1172826a9,Deep Transfer Learning for Person Re-Identification,2016.0,IEEE International Conference on Multimedia Big Data,Computer Science
a55970013b984f344dfbbbba677d89dce0ba5f81,Image Super-Resolution via Deep Recursive Residual Network,2017.0,Computer Vision and Pattern Recognition,Computer Science
449c5660d637741f7aa7ff42549c32b43c9968bf,Gradient Surgery for Multi-Task Learning,2020.0,Neural Information Processing Systems,"Computer Science,Mathematics"
b89b8ff76a1c9b2f71d968fe817cae29209329eb,Deep Residual Shrinkage Networks for Fault Diagnosis,2020.0,IEEE Transactions on Industrial Informatics,Computer Science
b6b8a1b80891c96c28cc6340267b58186157e536,End-to-End Training of Deep Visuomotor Policies,2015.0,Journal of machine learning research,"Computer Science,Mathematics"
3a5ac09e759f3223ee78b995ae2b519efc0f9292,Introduction to Reinforcement Learning,2020.0,Deep Reinforcement Learning with Python,Computer Science
468a80bcd4ff9b3f47beb9145ff81140777bb3f3,Deep Multi-task Representation Learning: A Tensor Factorisation Approach,2016.0,International Conference on Learning Representations,Computer Science
a6f835ca6e12245a835ab6074bc6ec2c3c60b85a,One Pixel Attack for Fooling Deep Neural Networks,2017.0,IEEE Transactions on Evolutionary Computation,"Computer Science,Mathematics"
da82e3010679795bda2b4b8552a71a3a4143b8aa,DeepDTA: deep drug–target binding affinity prediction,2018.0,Bioinform.,"Computer Science,Medicine,Mathematics"
ffd393dacee23e476bd8eb0802dec86f2296b36c,Exploiting Shared Representations for Personalized Federated Learning,2021.0,International Conference on Machine Learning,"Computer Science,Mathematics"
5aea95e1ae78a66474051a330ded374e199b658c,Representation Learning on Graphs with Jumping Knowledge Networks,2018.0,International Conference on Machine Learning,"Computer Science,Mathematics"
80891b4a6e93ca8e7a895520205564f99033f578,Deep Subdomain Adaptation Network for Image Classification,2020.0,IEEE Transactions on Neural Networks and Learning Systems,"Computer Science,Medicine"
a99d857ecc78316a0d9a774972b775058d5644ca,Continual Learning Through Synaptic Intelligence,2017.0,International Conference on Machine Learning,"Computer Science,Medicine"
fffbbc9d515ca6b5e9bc59cdded8c96a90c364d3,Structural Deep Clustering Network,2020.0,The Web Conference,"Computer Science,Mathematics"
079021d93a88c6a4721af75397d14c2125af1f26,Learning to Perform Physics Experiments via Deep Reinforcement Learning,2016.0,International Conference on Learning Representations,"Mathematics,Computer Science,Physics"
ea415809bf87ef4b99966c6c50de6cb996a02a97,Deep double descent: where bigger models and more data hurt,2019.0,International Conference on Learning Representations,"Computer Science,Mathematics,Physics"
032274e57f7d8b456bd255fe76b909b2c1d7458e,A Deep Reinforced Model for Abstractive Summarization,2017.0,International Conference on Learning Representations,Computer Science
11f4765ea4404742dc12dbdb06430873563a0a9d,Pyro: Deep Universal Probabilistic Programming,2018.0,Journal of machine learning research,"Computer Science,Mathematics"
ce435482acc0e195be8d8f002b2655b4c7b08be6,DivideMix: Learning with Noisy Labels as Semi-supervised Learning,2020.0,International Conference on Learning Representations,Computer Science
706f756b71f0bf51fc78d98f52c358b1a3aeef8e,Self-Supervised Learning: Generative or Contrastive,2020.0,IEEE Transactions on Knowledge and Data Engineering,"Computer Science,Mathematics"
0cc956565c7d249d4197eeb1dbab6523c648b2c9,Dream to Control: Learning Behaviors by Latent Imagination,2019.0,International Conference on Learning Representations,Computer Science
3d2c6941a9b4608ba52b328369a3352db2092ae0,Weight Normalization: A Simple Reparameterization to Accelerate Training of Deep Neural Networks,2016.0,Neural Information Processing Systems,"Mathematics,Computer Science"
29ebb4ded00ac91538460e8c06e5733cc00ba44e,Deep multiple instance learning for image classification and auto-annotation,2015.0,Computer Vision and Pattern Recognition,Computer Science
ca870d3dbfdddaef4a92e60f53d2077dbe0fdd0a,Deep & Cross Network for Ad Click Predictions,2017.0,ADKDD@KDD,"Computer Science,Mathematics"
29650544fded20dd5b2fc49f60f9a3ad30d0e275,Speech Recognition Using Deep Neural Networks: A Systematic Review,2019.0,IEEE Access,Computer Science
92495abbac86394cb759bec15a763dbf49a8e590,Deep Gradient Compression: Reducing the Communication Bandwidth for Distributed Training,2017.0,International Conference on Learning Representations,"Computer Science,Mathematics"
a742162820cdabee2831235665517d0e98041502,Deep Complex Networks,2017.0,International Conference on Learning Representations,Computer Science
8195787260dfc6bc9abea3b1dac1ce15f747caa2,A Survey of Unsupervised Deep Domain Adaptation,2018.0,ACM Transactions on Intelligent Systems and Technology,"Computer Science,Mathematics,Medicine"
7ea35b35392c6ef5738635cec7d17b24fe3e4f04,Deep forest,2017.0,International Joint Conference on Artificial Intelligence,"Medicine,Computer Science,Mathematics"
0ed3e5eb846f112f4aa485b9f8b4f50e5d61c365,Deep and surface learning in problem-based learning: a review of the literature,2015.0,Advances in health sciences education : theory and practice,"Computer Science,Medicine"
541266753f17f6ce469e2b3a157fc7419017b919,Supervised Representation Learning: Transfer Learning with Deep Autoencoders,2015.0,International Joint Conference on Artificial Intelligence,Computer Science
00d736c540f80582279093cfc5ffe454a3226da9,Deep Graph Kernels,2015.0,Knowledge Discovery and Data Mining,Computer Science
998620638cfc7c6b5d7b95fa8645f75723d78372,Federated Learning with Matched Averaging,2020.0,International Conference on Learning Representations,"Computer Science,Mathematics"
17fa1c2a24ba8f731c8b21f1244463bc4b465681,Deep multi-scale video prediction beyond mean square error,2015.0,International Conference on Learning Representations,"Computer Science,Mathematics"
4b63e34276aa98d5345efa7fe09bb06d8a9d8f52,Deep Exploration via Bootstrapped DQN,2016.0,Neural Information Processing Systems,"Computer Science,Mathematics"
97e748935bef3db297b90aed736064a51e68668d,Protecting Intellectual Property of Deep Neural Networks with Watermarking,2018.0,ACM Asia Conference on Computer and Communications Security,Computer Science
9fe69cf5c104b2205cdb7908df8cdb389256b4b5,TabNet: Attentive Interpretable Tabular Learning,2019.0,AAAI Conference on Artificial Intelligence,"Computer Science,Mathematics"
29081e5c63d24fa8952e938dba68956cd47ac81d,Robust and Communication-Efficient Federated Learning From Non-i.i.d. Data,2019.0,IEEE Transactions on Neural Networks and Learning Systems,"Computer Science,Medicine,Mathematics"
815c84ab906e43f3e6322f2ca3fd5e1360c64285,Human-level concept learning through probabilistic program induction,2015.0,Science,"Medicine,Computer Science"
49da57cf2900cd50d64a6d63d45e1bccd454fcbb,Deep Reinforcement Learning in Parameterized Action Space,2015.0,International Conference on Learning Representations,Computer Science
f24dc0f3c1cc1da6c4fd12e1a65f55a6d82bb8ed,Deep Anomaly Detection with Deviation Networks,2019.0,Knowledge Discovery and Data Mining,"Computer Science,Mathematics"
28f7cc049f3f4a4db81f0d0a608a4f57636cc35b,Quantum-chemical insights from deep tensor neural networks,2016.0,Nature Communications,"Medicine,Physics,Computer Science"
37be889f4654312109dc9c53395fe117adb0f72b,Stable architectures for deep neural networks,2017.0,arXiv.org,"Physics,Computer Science,Mathematics"
45f4585f12ed7310c2dbc487a2aa1ba23c568071,Graph Representation Learning,2020.0,Synthesis Lectures on Artificial Intelligence and Machine Learning,Computer Science
e49ff72d420c8d72e62a9353e3abc053445e59bd,Deep Convolutional Networks on Graph-Structured Data,2015.0,arXiv.org,Computer Science
d2e4587744a89bad95fea69e08842cad6c8ff0dd,Temporal Ensembling for Semi-Supervised Learning,2016.0,International Conference on Learning Representations,Computer Science
ee661a5510ab1f035aa5dbf3d06109c388e6358d,Learning a variational network for reconstruction of accelerated MRI data,2017.0,Magnetic Resonance in Medicine,"Medicine,Computer Science"
18c39ba04333d31c6cb10faf79d1f18692c38d0f,Deep Patient: An Unsupervised Representation to Predict the Future of Patients from the Electronic Health Records,2016.0,Scientific Reports,"Computer Science,Medicine"
93d6752f11d5db3687cc9f895f219b1bed7e1023,"A Survey on Federated Learning Systems: Vision, Hype and Reality for Data Privacy and Protection",2019.0,IEEE Transactions on Knowledge and Data Engineering,"Computer Science,Mathematics"
6043fa75051571b3260e72827d0d189805611a3c,Road crack detection using deep convolutional neural network,2016.0,International Conference on Information Photonics,Computer Science
08bd705920792314e3ef806c28d0a7f40505634f,Clustered Federated Learning: Model-Agnostic Distributed Multitask Optimization Under Privacy Constraints,2019.0,IEEE Transactions on Neural Networks and Learning Systems,"Computer Science,Medicine,Mathematics"
35aebe08b34e5cb0d012a16563e5c3f6fd17a906,Federated Learning with Personalization Layers,2019.0,arXiv.org,"Computer Science,Mathematics"
b8084d5e193633462e56f897f3d81b2832b72dff,DeepID3: Face Recognition with Very Deep Neural Networks,2015.0,arXiv.org,Computer Science
208cd4b25768f0096fb2e80e7690473da0e2a563,Meta-learning with differentiable closed-form solvers,2018.0,International Conference on Learning Representations,"Computer Science,Mathematics"
f9d119346b0773ea83251598fa5305bc75bac8ab,Spectral–Spatial Classification of Hyperspectral Data Based on Deep Belief Network,2015.0,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,Computer Science
37b5dfe87d82ba8f310155165d5bf841dc92dea2,Cyclical Learning Rates for Training Neural Networks,2015.0,IEEE Workshop/Winter Conference on Applications of Computer Vision,Computer Science
d8d680aea59295c020b9d53d78dd8d954a876845,Meta-Transfer Learning for Few-Shot Learning,2018.0,Computer Vision and Pattern Recognition,Computer Science
62df84d6a4d26f95e4714796c2337c9848cc13b5,MXNet: A Flexible and Efficient Machine Learning Library for Heterogeneous Distributed Systems,2015.0,arXiv.org,Computer Science
2e34d2483808d6f0c78289fafc48c61dcdc068eb,Deep Cross-Modal Hashing,2016.0,Computer Vision and Pattern Recognition,Computer Science
39a1abcbb87d8ff48ee47d446411a3455451f25b,Deep Convolutional Neural Networks on Multichannel Time Series for Human Activity Recognition,2015.0,International Joint Conference on Artificial Intelligence,Computer Science
15561ab20c298e113b0008b7a029486a422e7ca3,Bilevel Programming for Hyperparameter Optimization and Meta-Learning,2018.0,International Conference on Machine Learning,"Computer Science,Mathematics"
5728b151bb5ab14d71ea05299b3f630fc64de31f,Deep hedging,2018.0,Quantitative finance (Print),"Mathematics,Economics"
3904315e2eca50d0086e4b7273f7fd707c652230,Meta-Learning with Memory-Augmented Neural Networks,2016.0,International Conference on Machine Learning,Computer Science
8e22a4d2d6af1d21d29fdb875ca8b55fcfa69bf0,Learning Loss for Active Learning,2019.0,Computer Vision and Pattern Recognition,Computer Science
d1cbceec6bf279ea473dc950e049cb99088711f9,Change Detection in Synthetic Aperture Radar Images Based on Deep Neural Networks,2016.0,IEEE Transactions on Neural Networks and Learning Systems,"Computer Science,Medicine"
df1769afbbf3904877629dd7e785f195361ec531,Lifelong Learning with Dynamically Expandable Networks,2017.0,International Conference on Learning Representations,"Mathematics,Computer Science"
82a262a2034b349abaa720c7f8229a0ef19e87cd,RLlib: Abstractions for Distributed Reinforcement Learning,2017.0,International Conference on Machine Learning,Computer Science
d7bd6e3addd8bc8e2e154048300eea15f030ed33,Reinforcement Learning with Unsupervised Auxiliary Tasks,2016.0,International Conference on Learning Representations,Computer Science
759b00cf35b397eab468935b5d90d04e9ed25549,Learning Representations for Counterfactual Inference,2016.0,International Conference on Machine Learning,"Mathematics,Computer Science"
e3f8c8253767b6fe0891025cdf772cd286337921,A Proposal on Machine Learning via Dynamical Systems,2017.0,Communications in Mathematics and Statistics,Computer Science
ef2bc452812d6005ab0a66af6c3f97b6b0ba837e,Quantifying Generalization in Reinforcement Learning,2018.0,International Conference on Machine Learning,"Mathematics,Computer Science"
282a380fb5ac26d99667224cef8c630f6882704f,Learning to reinforcement learn,2016.0,Annual Meeting of the Cognitive Science Society,"Mathematics,Psychology,Computer Science"
42a7f3e90aa4929d7f01b6124b87f82f7735aa88,Learn to Grow: A Continual Structure Learning Framework for Overcoming Catastrophic Forgetting,2019.0,International Conference on Machine Learning,"Computer Science,Mathematics"
5e2c4e7b3302549b3718601c44d9af6c7554efef,Learning Robust Rewards with Adversarial Inverse Reinforcement Learning,2017.0,International Conference on Learning Representations,"Computer Science,Mathematics"
d475f695dedd94e96771fdaa1e5c075fd01d11cf,Variational Continual Learning,2017.0,International Conference on Learning Representations,"Computer Science,Mathematics"
6baaca1b6de31ac2a5b1f89e9b3baa61e41d52f9,Deep Colorization,2015.0,IEEE International Conference on Computer Vision,Computer Science
c09a440abdc92d187c53812d8aa29ed7de29a37b,Learning to Drive in a Day,2018.0,IEEE International Conference on Robotics and Automation,"Engineering,Mathematics,Computer Science"
dd01dfa8e55eae8ffbbb168f0a4aa7911e594f8c,Deep IV: A Flexible Approach for Counterfactual Prediction,2017.0,International Conference on Machine Learning,Computer Science
ccee800244908d2960830967e70ead7dd8266f7a,Deep Rewiring: Training very sparse deep networks,2017.0,International Conference on Learning Representations,"Computer Science,Mathematics"
729b18d8d91035f4bb84bf2e61b0517824e5d31b,Auxiliary Deep Generative Models,2016.0,International Conference on Machine Learning,"Computer Science,Mathematics"
